sample_id,group,acquisition_class,median_2d_length_um,median_body_width_um,median_length_body_width_ratio,median_projection_z_extent_um,median_3d_tortuosity,median_observed_slab_effective_thickness_um,median_observed_slice_mask_volume_um3
kj_sv_40xx0.75-1,KJ,microscope=DMI8-CS; objective=HC PL APO CS2    40x/1.30 OIL; magnification=40; NA=1.3; zoom=0.75; gain=99.9981315396114; time_gate=0,9.92,1.5523,7.045072686098327,10.19698420605453,1.1323619966509142,1.262565868114934,13.037861847295982
w1118_sv_feb_40xx0.75-1,WT,microscope=DMI8-CS; objective=HC PL APO CS2    40x/1.30 OIL; magnification=40; NA=1.3; zoom=0.75; gain=99.9981315396114; time_gate=0,8.536,1.6921,5.716582874626884,8.912929321313497,1.123739361502195,1.2816081944627444,11.748947748323769
