sample_id,group,technical_valid_nuclei,fraction_below_2_um,fraction_2_to_15_um,fraction_15_to_20_um,fraction_single_slice,fraction_morphology_warning,fraction_short_warning,fraction_long_warning,fraction_wide_warning,fraction_tortuous_warning
kj_sv_40xx0.75-1,KJ,4624,0.19160899653979238,0.5847750865051903,0.1740916955017301,0.333477508650519,0.9686418685121108,0.3274221453287197,0.2236159169550173,0.29801038062283736,0.0
w1118_sv_feb_40xx0.75-1,WT,2816,0.20276988636363635,0.6221590909090909,0.15198863636363635,0.3156960227272727,0.9747869318181818,0.3728693181818182,0.17507102272727273,0.32954545454545453,0.0
