sample_id,group,acquisition_class,median_2d_length_um,median_body_width_um,median_length_body_width_ratio,median_projection_z_extent_um,median_3d_tortuosity,median_observed_slab_effective_thickness_um,median_observed_slice_mask_volume_um3
kj_sv_40xx0.75-1,KJ,microscope=DMI8-CS; objective=HC PL APO CS2    40x/1.30 OIL; magnification=40; NA=1.3; zoom=0.75; gain=99.9981315396114; time_gate=0,10.52,1.558,7.398548942449581,10.916883321384908,1.2195027569457249,1.4105613540018584,17.15247224016886
w1118_sv_feb_40xx0.75-1,WT,microscope=DMI8-CS; objective=HC PL APO CS2    40x/1.30 OIL; magnification=40; NA=1.3; zoom=0.75; gain=99.9981315396114; time_gate=0,8.952,1.692,5.931504677342636,9.291831344991367,1.1799289075165784,1.4375745315470598,14.723364899798138
